Transect,SamplePnt,X,Y,Z,DistAlongTrans,SMoist2019,SMoist20_1,SMoist20_2,SMoist2020,SMoist20_3,TWI_1,planCurv_1,proCurv_1,slope_1,Nd201903_1,Nd201907_1,Nd201911_1,Nd202002_1,Nd202010_1
1000,,267175.5279,6042425.344,80.73999786,126.216152,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,8.427729607,1.003855586,0.003415685,0.586599231,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267175.7441,6042424.342,80.73999786,127.4818371,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,8.427729607,1.003855586,0.003415685,0.586599231,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267175.9603,6042423.341,80.73999786,128.7475223,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,8.427729607,1.003855586,0.003415685,0.586599231,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267176.1764,6042422.339,80.76125336,130.0132074,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,7.581380844,-0.148684919,-0.010129052,1.530870199,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267176.3926,6042421.338,80.73999786,131.2788926,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,7.581380844,-0.148684919,-0.010129052,1.530870199,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267176.6088,6042420.337,80.79000092,132.5445777,0.420941174,0.453670055,0.435947329,0.268765181,0.429513961,7.581380844,-0.148684919,-0.010129052,1.530870199,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267176.8249,6042419.335,80.79499817,133.8102629,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.8137784,1.712563157,0.013071666,1.118102193,0.215619698,0.33816424,0.252832621,0.162893087,0.279942542
1000,,267177.0411,6042418.334,80.77999878,135.075948,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.194666386,-0.272383004,-0.010550397,2.24229598,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267177.2572,6042417.332,80.80000305,136.3416332,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.194666386,-0.272383004,-0.010550397,2.24229598,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267177.4734,6042416.331,80.79000092,137.6073183,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.016402245,2.411205292,0.019505879,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267177.6896,6042415.33,80.90000153,138.8730035,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.016402245,2.411205292,0.019505879,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267177.9057,6042414.328,80.83625031,140.1386886,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.016402245,2.411205292,0.019505879,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267178.1219,6042413.327,80.80000305,141.4043738,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.013495922,0.12507619,-0.004344043,2.5873909,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267178.3381,6042412.326,80.80999756,142.6700589,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.013495922,0.12507619,-0.004344043,2.5873909,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267178.5542,6042411.324,80.76999664,143.9357441,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.013495922,0.12507619,-0.004344043,2.5873909,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267178.7704,6042410.323,80.73999786,145.2014292,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.003142357,-1.32257688,-0.004314856,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267178.9866,6042409.321,80.73000336,146.4671144,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.003142357,-1.32257688,-0.004314856,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267179.2027,6042408.32,80.73000336,147.7327995,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.003142357,-1.32257688,-0.004314856,0.849868536,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267179.4189,6042407.319,80.75,148.9984847,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.230799198,0.320401907,0.003480864,2.034402132,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267179.6351,6042406.317,80.76000214,150.2641698,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.230799198,0.320401907,0.003480864,2.034402132,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,,267179.8512,6042405.316,80.73999786,151.529855,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,7.230799198,0.320401907,0.003480864,2.034402132,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
1000,1002,267180.0674,6042404.314,80.73999786,152.7955401,0.438273758,0.476326495,0.438263297,0.290923357,0.407468975,8.638429642,-2.861784697,0.000664659,0.372643888,0.233193278,0.376988977,0.255891144,0.184615389,0.2744914
